NAME,ADDRESS,STATE,ZIP,TYPE,COUNTY,LATITUDE,LONGITUDE,PT_ENROLL,FT_ENROLL,TOT_ENROLL,TOT_EMPLOY,NAICS_DESC,EMPLOYEE/STUDENT RATIO,INCOME,POPULATION
City College-Hollywood,6565 Taft Street,FL,33024,private non-profit,Broward,26.02527,-80.219967,18,47,65,17,Junior Colleges,3.823529411764706,"47,509","21,477,737"
Paul Mitchell the School-Fort Myers,9941 Interstate Commerce Drive,FL,33907,private for profit,Lee,26.495581,-81.792422,19,76,95,16,Cosmetology and Barber Schools,5.9375,"47,509","21,477,737"
Regency Beauty Institute-Jacksonville-Orange Park,20 Blanding Boulevard,FL,32073,private for profit,Clay,30.188414,-81.740428,0,23,23,6,Cosmetology and Barber Schools,3.8333333333333335,"47,509","21,477,737"
Beauty Schools of America,1011 5th Street,FL,33139,private for profit,Miami-Dade,25.774802,-80.138689,0,305,305,26,Cosmetology and Barber Schools,11.73076923076923,"47,509","21,477,737"
American Medical Academy,12215 SW 112 Street,FL,33186,private for profit,Miami-Dade,25.663377,-80.393587,44,105,149,9,Junior Colleges,16.555555555555557,"47,509","21,477,737"
Tulsa Welding School,1750 Southside Boulevard,FL,32216,private for profit,Duval,30.313564,-81.56007,0,217,217,18,Other Technical and Trade Schools,12.055555555555555,"47,509","21,477,737"
Regency Beauty Institute-Tampa,14360 North Dale Mabry Highway,FL,33609,private for profit,Hillsborough,28.077123,-82.508287,0,23,23,4,Cosmetology and Barber Schools,5.75,"47,509","21,477,737"
Regency Beauty Institute-Clearwater,25973 US Highway 19 North,FL,33763,private for profit,Pinellas,28.00839,-82.728251,0,15,15,4,Cosmetology and Barber Schools,3.75,"47,509","21,477,737"
Dade Medical College,2601 South Military Trail,FL,33415,private for profit,Palm Beach,26.638528,-80.115066,0,120,120,24,"Colleges, Universities, and Professional Schools",5.0,"47,509","21,477,737"
Dade Medical College,9550 Regency Square Boulevard,FL,32225,private for profit,Duval,30.32372,-81.551209,0,16,16,30,Junior Colleges,0.5333333333333333,"47,509","21,477,737"
Futura Career Institute,4512 West 12th Avenue,FL,33012,private for profit,Miami-Dade,25.863099,-80.307231,0,82,82,9,Other Technical and Trade Schools,9.11111111111111,"47,509","21,477,737"
Empire Beauty School-West Palm,4258  Okeechobee Blvd,FL,33409,private for profit,Palm Beach,26.705541,-80.107401,0,80,80,12,Cosmetology and Barber Schools,6.666666666666667,"47,509","21,477,737"
Hollywood Institute of Beauty Careers,1440 79th St Causeway Ste 100,FL,33141,private for profit,Miami-Dade,25.84826,-80.154775,0,145,145,20,Cosmetology and Barber Schools,7.25,"47,509","21,477,737"
Artistic Nails and Beauty Academy,985 E Memorial Blvd,FL,33801,private for profit,Polk,28.053634,-81.94718,147,103,250,21,Cosmetology and Barber Schools,11.904761904761903,"47,509","21,477,737"
Future-Tech Institute,3446 SW 8th St Ste 218,FL,33135,private for profit,Miami-Dade,25.764555,-80.251528,0,41,41,8,Other Technical and Trade Schools,5.125,"47,509","21,477,737"
Marchman Technical Education Center,7825 Campus Dr.,FL,34653,public,Pasco,28.271196,-82.691779,8,174,182,45,Other Technical and Trade Schools,4.044444444444444,"47,509","21,477,737"
Eureka Institute of Health and Beauty,11373 West Flagler St suite #209,FL,33174,private for profit,Miami-Dade,25.769799,-80.380766,0,52,52,7,Cosmetology and Barber Schools,7.428571428571429,"47,509","21,477,737"
The Salon Professional Academy-Ft Myers,13422 N Cleveland Ave,FL,33903,private for profit,Lee,26.664097,-81.884372,6,45,51,14,Cosmetology and Barber Schools,3.642857142857143,"47,509","21,477,737"
Remington College,500 International Parkway,FL,33612,private non-profit,Seminole,28.766389,-81.362156,0,248,248,42,"Colleges, Universities, and Professional Schools",5.904761904761905,"47,509","21,477,737"
ITT Technical Institute-Bradenton,8039 Cooper Creek Boulevard,FL,34201,private for profit,Manatee,27.39752,-82.452229,52,60,112,36,"Colleges, Universities, and Professional Schools",3.111111111111111,"47,509","21,477,737"
ITT Technical Institute-Orlando,"8301 South Park Circle, Suite 100",FL,32819,private for profit,Orange,28.447175,-81.420453,118,251,369,65,"Colleges, Universities, and Professional Schools",5.676923076923077,"47,509","21,477,737"
Hair Design Institute,552 E Woolbright Rd,FL,33435,private for profit,Palm Beach,26.513536,-80.059887,121,54,175,10,Cosmetology and Barber Schools,17.5,"47,509","21,477,737"
Hair Design Institute,2289 E Semoran Blvd,FL,32703,private for profit,Orange,28.673577,-81.469118,100,48,148,14,Cosmetology and Barber Schools,10.571428571428571,"47,509","21,477,737"
Eternity Cosmetology School,"4698 Forest Hill Boulevard, Suite C",FL,33415,private for profit,Palm Beach,26.650256,-80.114065,121,67,188,10,Cosmetology and Barber Schools,18.8,"47,509","21,477,737"
Progressive Training Centers,"98 East McNab Road, Suite 98",FL,33060,private for profit,Broward,26.210198,-80.121703,22,43,65,16,Other Technical and Trade Schools,4.0625,"47,509","21,477,737"
American Health Institute,10138 US Highway 19,FL,34654,private for profit,Pasco,28.304393,-82.701703,6,142,148,20,Other Technical and Trade Schools,7.4,"47,509","21,477,737"
Beauty Academy of South Florida,1305 W. 49th Street,FL,33012,private for profit,Miami-Dade,25.866727,-80.309185,76,76,152,11,Cosmetology and Barber Schools,13.818181818181818,"47,509","21,477,737"
ITT Technical Institute√Tallahassee,2639 N Monroe St Building A Ste 100,FL,32303,private for profit,Leon,30.477339,-84.296532,150,214,364,103,"Colleges, Universities, and Professional Schools",3.533980582524272,"47,509","21,477,737"
American Institute,1420 Celebration Boulevard Ste 101,FL,34747,private for profit,Osceola,28.312303,-81.562867,0,171,171,51,"Colleges, Universities, and Professional Schools",3.3529411764705883,"47,509","21,477,737"
Ambiance Beauty & Barber Academy Inc,682 Wickham Road,FL,32935,private for profit,Brevard,28.117535,-80.673586,6,23,29,10,Cosmetology and Barber Schools,2.9,"47,509","21,477,737"
"Florida Institute of Recording, Sound and Technology",2309 Silver Star Road,FL,32804,private for profit,Orange,28.57871,-81.411445,84,0,84,17,Other Technical and Trade Schools,4.941176470588236,"47,509","21,477,737"
Vocational Institute of Florida,1849 West Flagler Street,FL,33135,private for profit,Miami-Dade,25.772991,-80.225848,0,70,70,6,Other Technical and Trade Schools,11.666666666666666,"47,509","21,477,737"
Flagler Technical Institute,1 Corporate Drive Suite 2-J,FL,32137,public,Flagler,29.552457,-81.240643,100,150,250,79,Other Technical and Trade Schools,3.1645569620253164,"47,509","21,477,737"
Jose Maria Vargas University,8300 South Palm Drive,FL,33025,private for profit,Broward,25.997046,-80.252427,22,20,42,53,"Colleges, Universities, and Professional Schools",0.7924528301886793,"47,509","21,477,737"
Millennia Atlantic University,"3801 NW 97TH Avenue, Suite 100",FL,33178,private for profit,Miami-Dade,25.81264,-80.365653,44,49,93,36,"Colleges, Universities, and Professional Schools",2.583333333333333,"47,509","21,477,737"
D. A. Dorsey Educational Center,7100 N. W. 17th Avenue,FL,33147,public,Miami-Dade,25.839582,-80.225725,95,400,495,59,Other Technical and Trade Schools,8.389830508474576,"47,509","21,477,737"
Florida Vocational Institute,6840 Southwest 40th Street,FL,33155,private for profit,Miami-Dade,25.732721,-80.305152,100,0,100,11,Other Technical and Trade Schools,9.090909090909092,"47,509","21,477,737"
SAE Institute of Technology-Miami,16051 W. Dixie Highway,FL,33160,private for profit,Miami-Dade,25.923902,-80.155492,50,101,151,15,Other Technical and Trade Schools,10.066666666666666,"47,509","21,477,737"
Kaplan College-Pembroke Pines,10131 Pines Blvd,FL,33026,private for profit,Broward,26.009538,-80.281564,0,19,19,10,Junior Colleges,1.9,"47,509","21,477,737"
Dade Medical College-Homestead,381 N Krome Ave,FL,33030,private for profit,Miami-Dade,25.47332,-80.477258,0,489,489,50,Junior Colleges,9.78,"47,509","21,477,737"
Concorde Career Institute-Orlando,3444 McCrory Place,FL,32803,private for profit,Orange,28.559856,-81.340468,0,306,306,66,Junior Colleges,4.636363636363637,"47,509","21,477,737"
Florida Academy,4387 Colonial Boulevard,FL,33966,private for profit,Lee,26.608637,-81.824629,9,85,94,26,Other Technical and Trade Schools,3.615384615384616,"47,509","21,477,737"
Regency Beauty Institute-Jacksonville-Regency,9200 Arlington Expressway,FL,32225,private for profit,Duval,30.321848,-81.557894,0,24,24,5,Cosmetology and Barber Schools,4.8,"47,509","21,477,737"
ITT Technical Institute-West Palm Beach,1756 North Congress Avenue,FL,33409,private for profit,Palm Beach,26.702205,-80.085924,92,85,177,39,"Colleges, Universities, and Professional Schools",4.538461538461538,"47,509","21,477,737"
ITT Technical Institute-Deerfield Beach,700 West Hillsboro Blvd,FL,33441,private for profit,Broward,26.317178,-80.113189,24,69,93,32,"Colleges, Universities, and Professional Schools",2.90625,"47,509","21,477,737"
Sanford-Brown Institute-Orlando,5959 Lake Ellenor Dr,FL,32809,private for profit,Orange,28.470957,-81.402277,0,445,445,62,Junior Colleges,7.17741935483871,"47,509","21,477,737"
Fortis College,19600 S Dixie Highway Suite B,FL,33157,private for profit,Miami-Dade,25.585575,-80.364084,0,60,60,16,"Colleges, Universities, and Professional Schools",3.75,"47,509","21,477,737"
Kaplan College-Jacksonville,7450 Beach Blvd,FL,32216,private for profit,Duval,30.287601,-81.581192,0,276,276,62,Junior Colleges,4.451612903225806,"47,509","21,477,737"
Dade Medical College-Hollywood,6837 Taft Street,FL,33024,private for profit,Broward,26.025793,-80.225541,0,437,437,64,Junior Colleges,6.828125,"47,509","21,477,737"
Florida Institute of Technology-Florida Tech Online,150 West University Blvd,FL,32901,private non-profit,Brevard,28.065442,-80.623515,2000,1360,3360,247,"Colleges, Universities, and Professional Schools",13.603238866396762,"47,509","21,477,737"
Digital Media Arts College,5400 Broken Sound Blvd NW #100,FL,33487,private for profit,Palm Beach,26.384148,-80.076948,65,196,261,65,"Colleges, Universities, and Professional Schools",4.015384615384615,"47,509","21,477,737"
Academy for Five Element Acupuncture,305 SE 2nd Ave,FL,32601,private non-profit,Alachua,29.650075,-82.321994,0,88,88,10,"Colleges, Universities, and Professional Schools",8.8,"47,509","21,477,737"
Academy of Career Training,3501 W Vine St Ste 111,FL,34741,private for profit,Osceola,28.306092,-81.439569,99,57,156,21,Cosmetology and Barber Schools,7.428571428571429,"47,509","21,477,737"
Management Resources Institute,10 NW Le Jeune Road,FL,33126,private for profit,Miami-Dade,25.771833,-80.266583,0,746,746,132,Junior Colleges,5.651515151515151,"47,509","21,477,737"
Hi-Tech School of Cosmetology,1303 SW 107 Ave,FL,33174,private for profit,Miami-Dade,25.756588,-80.367738,65,80,145,22,Cosmetology and Barber Schools,6.590909090909091,"47,509","21,477,737"
Wolford College,"1336 Creekside Boulevard, Suite 2",FL,34108,private for profit,Collier,26.268251,-81.791959,0,213,213,26,"Colleges, Universities, and Professional Schools",8.192307692307692,"47,509","21,477,737"
Aveda Institute-Saint Petersburg,235 3rd St South,FL,33701,private for profit,Pinellas,27.768899,-82.637405,0,741,741,96,Cosmetology and Barber Schools,7.71875,"47,509","21,477,737"
Aveda Institute-Tallahassee,2020 W Pensacola St,FL,32304,private for profit,Leon,30.442008,-84.319052,0,387,387,74,Cosmetology and Barber Schools,5.22972972972973,"47,509","21,477,737"
Shear Excellence Hair Academy,3649 W. Waters Avenue,FL,33614,private for profit,Hillsborough,28.013874,-82.451268,14,52,66,17,Cosmetology and Barber Schools,3.882352941176471,"47,509","21,477,737"
Flagler College-Tallahassee,444 Appleyard Dr,FL,32304,private non-profit,Leon,30.444664,-84.341098,46,402,448,71,"Colleges, Universities, and Professional Schools",6.309859154929577,"47,509","21,477,737"
MCI Institute of Technology,3650 Shawnee Ave.,FL,33409,private for profit,Palm Beach,26.75217,-80.079582,0,163,163,30,Other Technical and Trade Schools,5.433333333333334,"47,509","21,477,737"
Centura Institute,6359 Edgewater Drive,FL,32810,private for profit,Orange,28.615058,-81.423074,13,73,86,44,Junior Colleges,1.9545454545454544,"47,509","21,477,737"
Southern Technical College,2910 S. Orlando Drive,FL,32773,private for profit,Orange,28.44861,-81.399729,0,1238,1238,112,Junior Colleges,11.053571428571429,"47,509","21,477,737"
Paul Mitchell the School-Orlando,"1271 Semoran Blvd., Suite 131",FL,32707,private for profit,Seminole,28.63303,-81.321635,69,167,236,35,Cosmetology and Barber Schools,6.742857142857143,"47,509","21,477,737"
Universal Career School,10720 W Flagler School Ste 21,FL,33174,private for profit,Miami-Dade,25.767485,-80.370195,21,33,54,20,Cosmetology and Barber Schools,2.7,"47,509","21,477,737"
Fortis Institute-Jacksonville,5995-2 University Blvd West,FL,32216,private for profit,Duval,30.277639,-81.604182,22,395,417,43,Cosmetology and Barber Schools,9.69767441860465,"47,509","21,477,737"
Aviator College of Aeronautical Science and Technology,3800 St Lucie Blvd,FL,34946,private for profit,St. Lucie,27.484379,-80.354456,3,103,106,91,Junior Colleges,1.164835164835165,"47,509","21,477,737"
Everest University-Orange Park,805 Wells Rd,FL,32073,private for profit,Clay,30.188862,-81.706,276,410,686,99,"Colleges, Universities, and Professional Schools",6.929292929292929,"47,509","21,477,737"
Total International Career Institute,3060 W 12th Ave,FL,33012,private for profit,Miami-Dade,25.849135,-80.306786,0,306,306,14,Other Technical and Trade Schools,21.857142857142858,"47,509","21,477,737"
Trendsetters School of Beauty & Barbering,1033 Edgewood Ave South,FL,32205,private for profit,Duval,30.305356,-81.748532,17,15,32,5,Cosmetology and Barber Schools,6.4,"47,509","21,477,737"
Le Cordon Bleu College of Culinary Arts-Miami,3221 Enterprise Way,FL,33025,private for profit,Broward,25.978457,-80.288087,0,1175,1175,63,Junior Colleges,18.65079365079365,"47,509","21,477,737"
CDA Technical Institute,91 Trout River Drive,FL,32208,private for profit,Duval,30.392267,-81.646792,0,274,274,40,Other Technical and Trade Schools,6.85,"47,509","21,477,737"
American Institute of Beauty,3665 East Bay Drive Suite 164,FL,33771,private for profit,Pinellas,27.915072,-82.749094,32,45,77,24,Cosmetology and Barber Schools,3.208333333333333,"47,509","21,477,737"
North Florida Cosmetology Institute Inc,2424 Allen Rd,FL,32312,private for profit,Leon,30.476972,-84.294583,79,169,248,14,Cosmetology and Barber Schools,17.714285714285715,"47,509","21,477,737"
Florida Academy of Health & Beauty,2300 NW 9th Ave,FL,33311,private for profit,Broward,26.156984,-80.154212,5,34,39,6,Cosmetology and Barber Schools,6.5,"47,509","21,477,737"
Dragon Rises College of Oriental Medicine,"1000 NE 16th Ave., Building F",FL,32601,private for profit,Alachua,29.667368,-82.312769,1,52,53,8,"Colleges, Universities, and Professional Schools",6.625,"47,509","21,477,737"
Palm Beach Academy of Health & Beauty,1220-A 10th St,FL,33403,private for profit,Palm Beach,26.803621,-80.074979,0,117,117,18,Cosmetology and Barber Schools,6.5,"47,509","21,477,737"
SABER College,"3990 W Flagler St., Ste 103",FL,33134,private non-profit,Miami-Dade,25.771518,-80.261299,0,269,269,66,Junior Colleges,4.075757575757576,"47,509","21,477,737"
Taylor College,5190 SE 125th Street,FL,34420,private for profit,Marion,29.040113,-82.062384,0,235,235,28,Junior Colleges,8.392857142857142,"47,509","21,477,737"
Pensacola School of Massage Therapy & Health Careers,2409 Creighton Rd,FL,32504,private for profit,Escambia,30.494755,-87.195529,0,117,117,12,Other Technical and Trade Schools,9.75,"47,509","21,477,737"
Dade Medical College-Miami Lakes,"5875 NW 163 Street, Suite 101",FL,33014,private for profit,Miami-Dade,25.883324,-80.338309,0,408,408,75,Junior Colleges,5.44,"47,509","21,477,737"
Advance Science Institute,3750 W 12 Ave,FL,33012,private for profit,Miami-Dade,25.855598,-80.306989,0,19,19,9,Other Technical and Trade Schools,2.111111111111111,"47,509","21,477,737"
American Advanced Technicians Institute,6801 W 20th St,FL,33014,private for profit,Miami-Dade,25.884901,-80.323025,145,0,145,31,Other Technical and Trade Schools,4.67741935483871,"47,509","21,477,737"
